Loan_ID,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Gender,Married,Dependents,Education,Self_Employed,Property_Area,Loan_Status
LP100331,12663,14656,474,84,0,Female,No,3+,Graduate,Yes,Semiurban,Y
LP100332,4983,3152,420,84,1,Male,No,2,Graduate,Yes,Semiurban,Y
LP100333,22966,5821,496,120,1,Female,Yes,3+,Not Graduate,No,Rural,Y
LP100334,5573,12804,582,180,1,Male,Yes,0,Not Graduate,Yes,Urban,Y
LP100335,1897,9253,519,180,1,Male,No,0,Graduate,No,Rural,Y
LP100336,6681,1461,240,360,1,Male,No,1,Not Graduate,Yes,Semiurban,Y
LP100337,8927,12271,220,84,1,Female,Yes,2,Graduate,Yes,Rural,Y
LP100338,21117,11567,645,120,0,Female,Yes,0,Not Graduate,No,Rural,N
LP100339,8171,12063,59,84,1,Female,No,1,Graduate,Yes,Urban,Y
LP100340,13895,11542,90,360,1,Male,No,1,Not Graduate,No,Urban,N
LP100341,22441,12916,346,120,1,Female,No,2,Not Graduate,No,Rural,Y
LP100342,8469,12139,170,360,1,Female,Yes,3+,Graduate,No,Semiurban,Y
LP100343,24289,2236,271,84,1,Male,No,3+,Not Graduate,No,Semiurban,Y
LP100344,11214,10807,229,120,1,Male,No,2,Graduate,Yes,Semiurban,N
LP100345,7056,173,519,120,0,Female,No,1,Graduate,No,Rural,N
LP100346,8222,388,78,84,0,Male,No,1,Graduate,Yes,Urban,Y
LP100347,12529,3628,226,180,0,Female,No,0,Not Graduate,Yes,Rural,Y
LP100348,18533,12926,595,360,1,Male,Yes,0,Graduate,No,Semiurban,Y
LP100349,7931,14251,426,84,0,Male,Yes,2,Not Graduate,No,Semiurban,Y
LP100350,20117,13139,534,180,0,Female,No,0,Not Graduate,No,Urban,Y
LP100351,9527,4140,676,180,0,Male,Yes,2,Not Graduate,Yes,Rural,Y
LP100352,8952,659,308,360,0,Male,Yes,0,Not Graduate,No,Rural,Y
LP100353,3747,12460,182,120,0,Female,Yes,1,Graduate,Yes,Urban,N
LP100354,23173,3208,145,360,0,Female,No,2,Not Graduate,No,Rural,N
LP100355,11255,2686,75,120,0,Male,Yes,3+,Graduate,No,Rural,N
LP100356,10846,6349,237,360,1,Female,Yes,3+,Graduate,Yes,Rural,N
LP100357,23001,3718,125,180,1,Female,Yes,0,Not Graduate,Yes,Urban,Y
LP100358,6748,4054,490,360,1,Male,Yes,0,Not Graduate,Yes,Semiurban,Y
LP100359,7523,1472,338,180,1,Female,No,3+,Not Graduate,No,Urban,N
LP100360,2884,5327,600,180,1,Male,No,0,Not Graduate,Yes,Semiurban,Y
LP100361,6368,5681,698,360,1,Female,Yes,1,Graduate,No,Rural,N
LP100362,13257,9364,686,84,0,Female,No,0,Not Graduate,Yes,Semiurban,Y
LP100363,18808,4609,444,360,1,Male,Yes,3+,Not Graduate,No,Urban,N
LP100364,5041,13927,88,84,0,Female,No,2,Not Graduate,No,Urban,Y
LP100365,20662,2691,673,180,0,Male,No,1,Graduate,Yes,Semiurban,Y
LP100366,2501,10285,406,360,1,Female,No,0,Graduate,Yes,Rural,N
LP100367,8720,7835,647,360,1,Female,Yes,0,Not Graduate,No,Rural,Y
LP100368,20115,3582,204,180,1,Female,Yes,1,Graduate,No,Rural,Y
LP100369,12671,471,334,120,1,Male,Yes,0,Not Graduate,No,Rural,N
LP100370,5401,10007,299,120,1,Female,Yes,3+,Not Graduate,Yes,Semiurban,N
LP100371,22089,3360,254,180,0,Male,Yes,3+,Not Graduate,Yes,Urban,Y
LP100372,2394,5690,59,360,0,Male,No,1,Graduate,Yes,Rural,Y
LP100373,18154,569,425,360,1,Female,Yes,3+,Not Graduate,Yes,Urban,N
LP100374,21836,2975,551,180,0,Male,Yes,0,Graduate,No,Urban,Y
LP100375,1767,11648,468,120,0,Female,No,0,Graduate,No,Semiurban,Y
LP100376,14920,8563,99,180,1,Male,Yes,0,Graduate,No,Urban,Y
LP100377,3306,2938,253,360,0,Male,No,2,Not Graduate,No,Rural,Y
LP100378,9080,2122,102,84,0,Male,No,3+,Graduate,Yes,Urban,Y
LP100379,18682,6127,69,120,0,Female,Yes,0,Not Graduate,Yes,Rural,Y
LP100380,20905,3091,492,84,0,Male,No,0,Graduate,No,Rural,Y
LP100381,4194,9591,378,360,1,Female,No,1,Not Graduate,No,Rural,N
LP100382,4380,13161,671,180,1,Female,Yes,2,Graduate,No,Rural,Y
LP100383,8829,2335,100,84,0,Female,No,1,Graduate,Yes,Rural,N
LP100384,19154,13975,376,360,0,Female,Yes,0,Graduate,No,Rural,N
LP100385,5985,7204,458,180,0,Male,No,0,Not Graduate,Yes,Rural,N
LP100386,17821,6387,424,120,1,Male,Yes,2,Not Graduate,Yes,Semiurban,Y
LP100387,17236,215,414,84,0,Male,No,1,Not Graduate,No,Urban,N
LP100388,8308,11729,670,84,0,Male,No,1,Graduate,No,Semiurban,Y
LP100389,21922,4412,90,84,0,Male,Yes,2,Not Graduate,No,Rural,Y
LP100390,8363,2653,137,360,1,Male,Yes,2,Not Graduate,Yes,Semiurban,N
LP100391,11578,10745,199,180,1,Male,No,0,Graduate,No,Urban,Y
LP100392,10225,12112,385,120,1,Male,Yes,0,Not Graduate,No,Rural,N
LP100393,22748,1854,675,84,1,Female,Yes,3+,Not Graduate,Yes,Semiurban,Y
LP100394,24146,6101,325,360,1,Female,No,1,Not Graduate,Yes,Rural,Y
LP100395,11450,7258,285,360,0,Male,No,3+,Graduate,Yes,Urban,Y
LP100396,4013,7503,132,180,1,Female,Yes,1,Not Graduate,No,Rural,Y
LP100397,18374,1770,449,120,1,Female,No,2,Graduate,No,Semiurban,Y
LP100398,14345,4268,442,180,1,Male,Yes,2,Graduate,No,Rural,Y
LP100399,3542,8948,450,180,0,Female,No,0,Graduate,Yes,Semiurban,N
LP100400,7301,14894,672,120,1,Female,No,1,Graduate,No,Semiurban,Y
LP100401,14872,1144,591,180,0,Female,Yes,0,Not Graduate,Yes,Rural,Y
LP100402,19552,3160,450,84,1,Female,Yes,1,Graduate,No,Urban,N
LP100403,19592,12497,507,180,1,Male,No,3+,Not Graduate,No,Rural,Y
LP100404,18261,1568,438,120,1,Female,Yes,2,Not Graduate,Yes,Rural,Y
LP100405,3137,7049,569,120,1,Male,No,3+,Not Graduate,No,Rural,Y
LP100406,3260,1930,384,360,1,Female,Yes,1,Not Graduate,No,Rural,Y
LP100407,8949,11322,149,360,1,Female,Yes,0,Graduate,Yes,Rural,N
LP100408,14411,1412,271,120,1,Female,No,0,Graduate,No,Urban,N
LP100409,22543,6231,161,120,0,Male,Yes,1,Graduate,Yes,Urban,Y
LP100410,11434,3150,680,120,0,Female,Yes,2,Graduate,No,Semiurban,Y
LP100411,2116,13159,312,360,1,Female,No,3+,Graduate,No,Rural,N
LP100412,2649,10254,283,120,0,Male,Yes,3+,Not Graduate,Yes,Semiurban,N
LP100413,15257,11008,372,84,0,Male,Yes,2,Not Graduate,Yes,Urban,Y
LP100414,23814,11440,602,84,0,Male,Yes,2,Graduate,No,Semiurban,N
LP100415,24461,7457,311,180,1,Female,Yes,1,Graduate,Yes,Rural,Y
LP100416,22307,11380,680,180,0,Male,Yes,0,Not Graduate,Yes,Urban,N
LP100417,13682,12821,341,180,0,Male,Yes,0,Graduate,No,Semiurban,Y
LP100418,22801,10313,378,180,0,Female,Yes,1,Not Graduate,Yes,Semiurban,N
LP100419,7411,3874,157,120,0,Male,Yes,0,Graduate,Yes,Semiurban,Y
LP100420,15123,10798,618,84,1,Male,No,0,Not Graduate,Yes,Rural,Y
LP100421,20914,8973,141,360,0,Male,Yes,0,Graduate,No,Rural,Y
LP100422,7714,1913,617,360,1,Male,No,0,Graduate,No,Urban,N
LP100423,14515,8318,110,120,1,Female,Yes,3+,Graduate,No,Urban,N
LP100424,3286,6461,480,84,1,Female,Yes,2,Graduate,No,Semiurban,Y
LP100425,20227,2580,245,120,1,Female,No,2,Not Graduate,Yes,Semiurban,Y
LP100426,8489,13925,293,84,1,Female,No,0,Graduate,No,Rural,Y
LP100427,16141,9276,152,360,1,Female,No,3+,Graduate,Yes,Urban,N
LP100428,15436,11882,412,84,0,Male,Yes,2,Graduate,No,Rural,N
LP100429,23236,10852,577,84,0,Male,Yes,0,Graduate,No,Semiurban,Y
LP100430,21004,9404,428,360,0,Female,Yes,2,Graduate,No,Urban,Y
LP100431,19546,1771,375,84,1,Male,Yes,0,Graduate,Yes,Semiurban,Y
LP100432,9976,6909,394,360,1,Female,Yes,2,Graduate,Yes,Rural,Y
LP100433,7685,14774,72,84,0,Female,No,3+,Graduate,Yes,Urban,N
LP100434,9448,2766,332,120,0,Female,Yes,3+,Not Graduate,Yes,Rural,N
LP100435,3584,4773,67,84,0,Female,Yes,0,Not Graduate,Yes,Urban,Y
LP100436,1646,5934,700,360,1,Male,Yes,1,Not Graduate,No,Rural,N
LP100437,15121,5024,107,120,1,Male,Yes,3+,Not Graduate,Yes,Rural,Y
LP100438,1912,11642,439,180,1,Male,Yes,0,Not Graduate,Yes,Semiurban,Y
LP100439,4801,11333,585,180,1,Male,Yes,1,Graduate,No,Urban,Y
LP100440,14416,4794,117,84,1,Male,No,1,Graduate,No,Rural,N
LP100441,12868,6191,98,180,0,Female,No,2,Not Graduate,Yes,Semiurban,Y
LP100442,21756,3172,609,180,0,Male,No,1,Not Graduate,No,Rural,Y
LP100443,16840,9866,604,360,0,Female,No,3+,Not Graduate,Yes,Urban,Y
LP100444,23169,14619,432,120,0,Male,Yes,3+,Graduate,No,Semiurban,Y
LP100445,15030,3909,309,84,1,Female,No,0,Not Graduate,Yes,Semiurban,Y
LP100446,9739,10501,668,84,1,Female,No,1,Not Graduate,Yes,Urban,Y
LP100447,13649,6697,214,180,0,Female,Yes,2,Not Graduate,Yes,Rural,Y
LP100448,21389,9085,629,180,0,Female,Yes,2,Graduate,Yes,Urban,N
LP100449,2550,7321,96,84,0,Male,Yes,3+,Not Graduate,No,Semiurban,Y
LP100450,9730,5410,195,360,0,Female,Yes,0,Graduate,No,Urban,Y
LP100451,22167,11232,496,120,1,Female,Yes,1,Graduate,Yes,Urban,N
LP100452,22686,10595,398,360,0,Female,No,3+,Graduate,No,Urban,Y
LP100453,12860,13267,541,360,1,Female,No,3+,Not Graduate,No,Semiurban,N
LP100454,8118,9733,109,360,0,Male,Yes,3+,Graduate,Yes,Semiurban,Y
LP100455,3780,12951,211,180,1,Male,Yes,2,Not Graduate,Yes,Urban,Y
LP100456,18736,5818,278,360,0,Male,Yes,2,Graduate,Yes,Semiurban,N
LP100457,21218,9219,660,360,1,Female,No,2,Not Graduate,No,Urban,Y
LP100458,21073,4920,335,180,1,Male,Yes,2,Not Graduate,Yes,Rural,Y
LP100459,12858,8632,532,360,1,Male,No,1,Not Graduate,No,Semiurban,N
LP100460,15040,12345,411,120,0,Male,Yes,0,Graduate,No,Semiurban,Y
LP100461,1658,13275,446,180,1,Male,No,1,Not Graduate,Yes,Semiurban,Y
LP100462,20692,14980,477,120,0,Female,Yes,1,Graduate,No,Semiurban,N
LP100463,2893,12913,442,84,0,Male,Yes,3+,Not Graduate,Yes,Rural,Y
LP100464,6758,13113,474,180,0,Male,No,0,Not Graduate,Yes,Rural,N
LP100465,6743,1705,649,180,0,Female,Yes,0,Graduate,Yes,Urban,Y
LP100466,18293,7663,107,120,0,Male,Yes,2,Graduate,Yes,Rural,N
LP100467,5654,6844,504,84,0,Male,No,1,Graduate,Yes,Urban,Y
LP100468,4197,10620,201,84,0,Female,Yes,3+,Not Graduate,No,Semiurban,Y
LP100469,9236,5294,555,120,1,Male,Yes,1,Graduate,No,Semiurban,Y
LP100470,24758,13533,475,84,0,Male,Yes,2,Not Graduate,Yes,Semiurban,N
LP100471,17423,4435,145,84,1,Female,Yes,2,Not Graduate,No,Semiurban,N
LP100472,11220,4085,554,84,0,Male,No,2,Not Graduate,No,Semiurban,N
LP100473,4145,6290,484,84,0,Male,No,3+,Graduate,Yes,Rural,Y
LP100474,13489,1228,76,84,1,Female,No,0,Not Graduate,Yes,Urban,N
LP100475,18410,7237,122,180,1,Male,No,1,Not Graduate,Yes,Urban,Y
LP100476,5895,10553,147,180,1,Male,Yes,3+,Graduate,No,Semiurban,Y
LP100477,23771,8589,308,84,0,Female,Yes,1,Not Graduate,No,Rural,N
LP100478,1774,5404,144,180,1,Female,No,0,Not Graduate,Yes,Rural,N
LP100479,16246,9835,391,120,1,Female,Yes,1,Not Graduate,No,Urban,Y
LP100480,9296,13329,268,360,1,Male,Yes,3+,Graduate,No,Rural,N
LP100481,5380,11611,651,180,0,Female,Yes,2,Not Graduate,No,Urban,Y
LP100482,13467,11237,439,180,0,Female,Yes,0,Not Graduate,No,Urban,Y
LP100483,8846,12616,217,360,0,Female,No,3+,Not Graduate,No,Semiurban,Y
LP100484,19651,2440,408,84,0,Male,No,3+,Graduate,No,Rural,N
LP100485,21956,9964,217,120,0,Male,No,0,Graduate,Yes,Rural,Y
LP100486,12203,13055,552,180,0,Male,Yes,1,Not Graduate,Yes,Urban,Y
LP100487,24015,3343,677,360,0,Male,No,0,Not Graduate,No,Rural,Y
LP100488,18515,12049,431,180,1,Male,No,1,Graduate,Yes,Semiurban,Y
LP100489,7323,5841,297,120,0,Male,No,3+,Not Graduate,No,Urban,Y
LP100490,21035,734,267,120,0,Female,No,0,Not Graduate,No,Urban,Y
LP100491,3798,16,322,360,1,Female,Yes,3+,Graduate,Yes,Rural,Y
LP100492,14024,6335,662,84,0,Female,Yes,1,Graduate,Yes,Rural,Y
LP100493,12264,5661,405,84,1,Male,Yes,1,Graduate,No,Semiurban,N
LP100494,21158,8019,534,360,1,Female,No,2,Graduate,Yes,Semiurban,Y
LP100495,11581,1823,631,120,1,Male,Yes,1,Not Graduate,No,Semiurban,Y
LP100496,8541,13234,636,180,1,Male,Yes,3+,Graduate,No,Semiurban,Y
LP100497,11439,12178,608,84,1,Male,No,3+,Graduate,Yes,Urban,Y
LP100498,3828,4148,620,120,0,Male,No,2,Graduate,Yes,Rural,Y
LP100499,8502,3295,542,180,1,Female,No,1,Not Graduate,Yes,Semiurban,Y
LP100500,5929,14194,380,360,1,Male,Yes,2,Graduate,Yes,Rural,Y
LP100501,9125,908,416,120,1,Female,No,3+,Not Graduate,Yes,Semiurban,N
LP100502,8694,10316,678,84,0,Female,No,1,Not Graduate,Yes,Urban,Y
LP100503,7689,4586,423,360,1,Female,No,1,Graduate,Yes,Urban,N
LP100504,10567,11423,406,360,1,Male,No,3+,Graduate,No,Rural,Y
LP100505,23987,3305,620,360,0,Male,Yes,3+,Graduate,No,Rural,Y
LP100506,3795,5299,96,180,1,Female,No,1,Graduate,Yes,Urban,Y
LP100507,9418,6723,356,180,0,Male,No,3+,Graduate,No,Semiurban,Y
LP100508,14686,519,105,180,0,Male,Yes,2,Graduate,No,Urban,Y
LP100509,10138,6940,435,360,0,Male,No,2,Graduate,Yes,Semiurban,N
LP100510,2833,3881,317,180,0,Female,Yes,3+,Not Graduate,Yes,Semiurban,N
LP100511,3746,10761,448,120,0,Male,Yes,1,Not Graduate,Yes,Semiurban,Y
LP100512,22090,6208,467,360,1,Female,Yes,2,Not Graduate,No,Rural,Y
LP100513,2722,5603,183,180,1,Male,Yes,3+,Graduate,Yes,Semiurban,Y
LP100514,22251,4091,660,360,1,Female,No,0,Not Graduate,No,Semiurban,Y
LP100515,7399,1222,569,360,0,Female,No,0,Not Graduate,No,Urban,Y
LP100516,23636,2945,441,360,0,Male,Yes,1,Not Graduate,No,Semiurban,Y
LP100517,12482,14513,487,84,0,Female,No,2,Not Graduate,No,Urban,Y
LP100518,3228,11690,256,120,0,Female,Yes,3+,Not Graduate,No,Rural,Y
LP100519,11286,2954,695,180,1,Male,Yes,3+,Not Graduate,No,Urban,N
LP100520,24516,2469,131,180,0,Male,Yes,1,Graduate,No,Semiurban,Y
LP100521,19174,1432,262,180,1,Male,No,1,Graduate,Yes,Rural,Y
LP100522,21909,13456,249,180,0,Female,Yes,0,Not Graduate,Yes,Semiurban,Y
LP100523,14583,1077,313,180,0,Male,Yes,0,Graduate,Yes,Semiurban,N
LP100524,6739,12774,684,120,0,Male,Yes,2,Not Graduate,Yes,Rural,Y
LP100525,8221,2594,393,360,0,Male,No,3+,Not Graduate,No,Urban,N
LP100526,15504,1479,536,360,1,Female,Yes,0,Graduate,Yes,Urban,Y
LP100527,9117,1153,543,120,1,Female,Yes,1,Not Graduate,Yes,Semiurban,Y
LP100528,1733,3714,635,180,1,Female,Yes,2,Graduate,No,Semiurban,Y
LP100529,20607,1023,625,360,1,Female,Yes,1,Graduate,Yes,Urban,Y
LP100530,19827,167,628,84,1,Female,Yes,0,Graduate,No,Rural,N
LP100531,8265,5800,366,84,1,Female,No,2,Graduate,No,Semiurban,Y
LP100532,8201,7901,73,120,1,Male,No,0,Graduate,Yes,Urban,Y
LP100533,22986,10555,482,360,0,Female,Yes,3+,Not Graduate,Yes,Semiurban,Y
LP100534,14799,1639,458,120,1,Male,Yes,0,Graduate,Yes,Semiurban,N
LP100535,17868,8574,298,360,1,Male,No,2,Not Graduate,No,Rural,N
LP100536,6503,8578,655,84,0,Female,No,1,Not Graduate,No,Semiurban,Y
LP100537,11083,11856,395,360,0,Female,Yes,1,Graduate,Yes,Semiurban,Y
LP100538,9603,9919,215,84,1,Female,Yes,0,Graduate,No,Semiurban,N
LP100539,22155,203,177,120,0,Male,Yes,0,Not Graduate,Yes,Semiurban,N
LP100540,18041,6270,125,360,1,Male,Yes,0,Not Graduate,No,Rural,Y
LP100541,24968,9026,309,180,0,Female,Yes,0,Not Graduate,Yes,Rural,N
LP100542,12348,2822,193,180,0,Female,Yes,2,Not Graduate,No,Urban,N
LP100543,11565,9873,449,120,1,Female,No,2,Graduate,No,Semiurban,Y
LP100544,6219,2440,309,360,1,Male,Yes,1,Graduate,No,Urban,Y
LP100545,24007,11074,520,360,0,Female,No,2,Graduate,No,Rural,Y
LP100546,23581,903,270,120,1,Male,No,3+,Not Graduate,No,Rural,Y
LP100547,10767,4206,483,84,1,Female,No,1,Graduate,Yes,Urban,Y
LP100548,13356,4691,81,180,1,Female,Yes,1,Not Graduate,Yes,Rural,N
LP100549,4472,5722,617,120,0,Male,Yes,2,Graduate,No,Rural,Y
LP100550,4175,2446,289,120,0,Male,Yes,2,Not Graduate,Yes,Semiurban,Y
LP100551,3355,3091,310,84,0,Male,Yes,2,Not Graduate,Yes,Semiurban,Y
LP100552,10998,900,366,360,0,Male,Yes,0,Not Graduate,Yes,Semiurban,Y
LP100553,2332,11818,619,180,1,Female,No,2,Not Graduate,No,Rural,Y
LP100554,13361,7375,296,360,1,Female,Yes,3+,Not Graduate,Yes,Rural,Y
LP100555,9778,6268,514,84,0,Male,Yes,3+,Graduate,Yes,Rural,Y
LP100556,20208,11324,315,120,0,Female,Yes,3+,Graduate,No,Urban,Y
LP100557,14166,6282,492,120,0,Female,No,1,Graduate,No,Rural,N
LP100558,19448,5318,94,360,0,Male,Yes,3+,Graduate,No,Rural,N
LP100559,11002,7615,291,120,0,Male,Yes,2,Graduate,Yes,Urban,Y
LP100560,17790,2579,352,360,1,Male,Yes,0,Graduate,No,Semiurban,Y
LP100561,17813,14356,613,360,1,Female,No,0,Not Graduate,No,Urban,N
LP100562,11949,13426,218,360,1,Male,Yes,3+,Graduate,No,Urban,Y
LP100563,2520,1347,160,120,0,Male,No,3+,Graduate,No,Rural,Y
LP100564,9117,12278,551,84,1,Female,No,3+,Not Graduate,No,Semiurban,N
LP100565,24538,14828,322,120,0,Male,No,3+,Not Graduate,No,Semiurban,N
LP100566,6407,573,344,84,0,Female,Yes,1,Graduate,Yes,Urban,Y
LP100567,15325,9444,522,180,1,Male,No,2,Graduate,No,Urban,N
LP100568,10198,14812,542,360,1,Male,No,1,Not Graduate,No,Urban,Y
LP100569,16120,12792,278,360,1,Female,Yes,0,Graduate,No,Semiurban,Y
LP100570,9267,2888,357,84,1,Female,Yes,2,Not Graduate,Yes,Semiurban,Y
LP100571,8071,745,455,360,0,Male,Yes,3+,Not Graduate,Yes,Rural,N
LP100572,3102,12869,59,84,1,Female,No,2,Not Graduate,Yes,Semiurban,Y
LP100573,12766,12546,560,360,0,Female,Yes,3+,Not Graduate,Yes,Urban,Y
LP100574,23698,10272,57,84,0,Female,Yes,1,Not Graduate,No,Rural,Y
LP100575,3969,11684,616,180,1,Male,No,3+,Not Graduate,No,Rural,Y
LP100576,16764,7889,700,360,0,Male,Yes,0,Not Graduate,Yes,Rural,Y
LP100577,2323,13343,460,360,0,Female,Yes,3+,Graduate,Yes,Urban,Y
LP100578,10948,587,382,180,1,Female,No,3+,Not Graduate,No,Rural,Y
LP100579,18626,13933,590,84,0,Male,No,3+,Not Graduate,Yes,Rural,Y
LP100580,10310,8083,655,120,1,Female,No,1,Graduate,No,Semiurban,N
LP100581,21166,7859,509,84,1,Female,Yes,2,Not Graduate,No,Urban,Y
LP100582,21469,4068,663,360,0,Male,Yes,2,Not Graduate,Yes,Semiurban,N
LP100583,5209,3522,654,360,0,Male,Yes,1,Not Graduate,No,Urban,Y
LP100584,16318,9224,484,180,1,Female,Yes,1,Not Graduate,No,Semiurban,Y
LP100585,10974,7830,597,360,1,Male,Yes,3+,Graduate,No,Urban,Y
LP100586,15400,4645,507,84,0,Female,Yes,1,Graduate,Yes,Semiurban,Y
LP100587,14512,13596,389,180,1,Female,Yes,1,Not Graduate,Yes,Rural,Y
LP100588,13536,12294,678,120,0,Male,Yes,3+,Graduate,Yes,Semiurban,Y
LP100589,7366,10676,133,84,0,Male,Yes,2,Graduate,Yes,Rural,N
LP100590,7387,5021,230,84,0,Male,No,2,Graduate,No,Semiurban,Y
LP100591,22143,3495,552,360,1,Male,No,3+,Not Graduate,Yes,Urban,Y
LP100592,17763,10366,113,120,0,Female,Yes,1,Graduate,No,Urban,Y
LP100593,23276,5843,566,84,1,Female,No,0,Graduate,No,Semiurban,N
LP100594,18211,434,422,180,1,Male,Yes,0,Not Graduate,Yes,Rural,Y
LP100595,15838,951,369,84,0,Female,No,0,Graduate,Yes,Semiurban,Y
LP100596,19101,12078,671,120,0,Male,No,0,Not Graduate,Yes,Urban,Y
LP100597,7216,7662,176,360,1,Male,Yes,0,Graduate,Yes,Urban,Y
LP100598,17346,12433,571,180,1,Male,Yes,0,Graduate,No,Rural,Y
LP100599,18811,6910,201,84,1,Male,Yes,2,Graduate,Yes,Semiurban,Y
LP100600,8278,3899,556,84,0,Female,Yes,3+,Graduate,No,Semiurban,Y
LP100601,3199,3523,565,84,1,Female,Yes,1,Graduate,Yes,Rural,Y
LP100602,20618,259,609,180,1,Female,No,1,Not Graduate,Yes,Semiurban,N
LP100603,19177,1737,382,360,1,Female,No,2,Graduate,No,Rural,N
LP100604,23634,11915,99,180,1,Male,No,2,Graduate,No,Rural,Y
LP100605,22115,9332,381,120,0,Female,No,1,Not Graduate,Yes,Urban,N
LP100606,16828,2522,256,180,1,Female,Yes,2,Not Graduate,No,Rural,Y
LP100607,14598,4556,589,120,1,Female,No,1,Not Graduate,No,Semiurban,Y
LP100608,18331,12332,405,120,1,Male,No,0,Graduate,No,Urban,Y
LP100609,4056,14202,162,180,0,Male,No,3+,Not Graduate,No,Rural,N
LP100610,9424,1883,72,84,1,Male,No,1,Not Graduate,Yes,Semiurban,N
LP100611,17747,10498,350,360,0,Male,No,1,Not Graduate,No,Urban,Y
LP100612,12435,7301,209,84,1,Female,Yes,3+,Graduate,Yes,Semiurban,Y
LP100613,2563,14864,621,180,0,Male,No,1,Not Graduate,No,Semiurban,Y
LP100614,6429,11261,255,180,1,Male,No,3+,Graduate,Yes,Semiurban,Y
LP100615,22105,13196,609,180,0,Male,No,2,Not Graduate,No,Urban,Y
LP100616,21301,12936,674,84,0,Male,No,1,Graduate,Yes,Urban,Y
LP100617,14001,8980,230,360,1,Female,No,2,Graduate,Yes,Urban,Y
LP100618,10261,3266,144,360,1,Female,No,3+,Not Graduate,Yes,Urban,Y
LP100619,16466,10783,330,84,1,Female,Yes,1,Graduate,No,Rural,Y
LP100620,4301,5823,178,84,0,Female,No,1,Graduate,Yes,Semiurban,Y
LP100621,4294,9865,223,84,1,Male,Yes,1,Graduate,No,Rural,N
LP100622,9514,5238,680,180,1,Male,No,1,Graduate,No,Urban,N
LP100623,23673,4961,544,360,1,Female,No,1,Not Graduate,No,Urban,N
LP100624,16874,12042,657,360,1,Female,No,0,Graduate,No,Rural,Y
LP100625,10284,7475,619,360,1,Male,Yes,0,Graduate,No,Rural,Y
LP100626,15863,6861,410,120,0,Male,Yes,0,Not Graduate,Yes,Semiurban,N
LP100627,6105,4996,380,120,0,Female,Yes,1,Graduate,No,Urban,Y
LP100628,19359,9812,61,120,0,Male,Yes,2,Graduate,Yes,Semiurban,N
LP100629,1607,11419,517,120,0,Female,No,3+,Graduate,Yes,Urban,Y
LP100630,10184,1538,282,360,0,Male,No,0,Graduate,No,Semiurban,Y
LP100631,12019,5727,561,180,0,Male,Yes,0,Graduate,No,Rural,Y
LP100632,3777,6521,599,120,1,Female,No,1,Not Graduate,No,Urban,Y
LP100633,17775,3110,413,84,1,Female,No,0,Not Graduate,No,Rural,Y
LP100634,20203,9660,486,84,1,Male,Yes,0,Graduate,No,Rural,Y
LP100635,23380,10061,130,360,0,Male,Yes,2,Graduate,Yes,Semiurban,N
LP100636,23233,679,273,180,1,Male,No,2,Graduate,Yes,Urban,Y
LP100637,23703,536,57,120,0,Female,No,2,Not Graduate,No,Semiurban,N
LP100638,16424,3165,341,84,1,Male,Yes,0,Not Graduate,Yes,Urban,N
LP100639,19424,12904,668,180,1,Female,Yes,2,Not Graduate,No,Semiurban,Y
LP100640,22368,8073,181,180,0,Female,Yes,1,Graduate,No,Rural,N
LP100641,4830,9526,396,360,0,Male,No,1,Not Graduate,Yes,Rural,Y
LP100642,20044,11357,577,120,1,Male,No,3+,Not Graduate,No,Urban,N
LP100643,1562,4360,681,180,0,Male,No,2,Not Graduate,No,Urban,N
LP100644,5246,7468,431,84,0,Female,Yes,2,Graduate,No,Urban,Y
LP100645,19422,5559,635,120,0,Female,Yes,0,Not Graduate,No,Rural,Y
LP100646,24700,1700,687,360,0,Male,No,1,Not Graduate,Yes,Semiurban,Y
LP100647,22265,14976,50,120,1,Female,No,2,Graduate,No,Urban,Y
LP100648,16823,7960,561,360,1,Male,Yes,0,Graduate,No,Rural,Y
LP100649,3973,483,284,180,0,Female,Yes,1,Not Graduate,Yes,Urban,Y
LP100650,20297,13310,655,180,1,Female,Yes,0,Graduate,No,Urban,Y
LP100651,5564,8466,644,360,0,Female,No,1,Not Graduate,Yes,Semiurban,Y
LP100652,7673,3392,53,84,0,Male,No,2,Not Graduate,No,Rural,Y
LP100653,10581,51,365,120,0,Female,Yes,2,Graduate,No,Urban,Y
LP100654,2463,7619,663,120,1,Male,No,0,Not Graduate,No,Semiurban,N
LP100655,3547,10758,574,84,0,Male,No,0,Graduate,Yes,Semiurban,Y
LP100656,15870,4883,566,180,0,Female,No,3+,Graduate,No,Urban,Y
LP100657,22972,4127,229,180,1,Male,Yes,1,Not Graduate,Yes,Urban,N
LP100658,10726,6624,393,84,0,Male,Yes,1,Not Graduate,Yes,Rural,Y
LP100659,10247,12095,307,180,0,Female,Yes,1,Graduate,No,Rural,Y
LP100660,23025,9637,60,84,1,Male,Yes,0,Graduate,No,Urban,Y
LP100661,4203,2961,326,120,0,Male,Yes,3+,Graduate,No,Semiurban,Y
LP100662,12314,3796,91,120,0,Male,Yes,0,Not Graduate,Yes,Semiurban,N
LP100663,13020,8428,347,120,1,Female,Yes,1,Not Graduate,No,Urban,N
LP100664,23958,11636,644,360,1,Male,No,0,Not Graduate,No,Rural,N
